187497,-27.66,-33.94,13.75,45.89,-0.8,0.3,129.3
187547,-28.40,-33.19,13.75,45.80,-1.0,0.3,130.7
187597,-24.82,-32.29,12.56,42.62,-0.9,0.0,127.7
187647,-29.60,-33.49,13.90,46.81,-1.2,0.1,131.7
187697,-26.76,-33.04,12.56,44.33,-1.0,0.2,129.1
187747,-27.66,-32.44,14.20,44.93,-1.0,0.1,130.7
187797,-26.91,-33.19,14.50,45.12,-1.0,0.4,129.2
187847,-26.76,-34.53,13.90,45.85,-0.9,0.3,127.9
187897,-26.76,-31.84,15.10,44.25,-1.0,0.1,130.3
187947,-26.31,-32.74,13.60,44.15,-0.7,0.2,128.9
187997,-27.96,-34.83,13.75,46.73,-0.8,0.2,128.9
188047,-27.96,-33.64,14.20,45.99,-1.2,0.4,129.9
188098,-27.36,-33.49,13.60,45.33,-1.1,0.1,129.5
188148,-25.71,-32.44,14.50,43.86,-0.8,0.2,128.5
188198,-25.71,-33.94,14.50,44.98,-1.1,0.2,127.3
188248,-27.66,-33.19,13.45,45.25,-0.9,0.5,129.9
188298,-28.40,-33.94,14.80,46.66,-0.9,0.3,130.1
188348,-27.21,-34.83,14.80,46.61,-0.7,0.2,128.1
188398,-26.76,-34.24,13.90,45.62,-0.9,0.3,128.1
188448,-26.91,-33.64,13.45,45.13,-0.9,0.3,128.8
188498,-27.06,-33.04,14.65,45.15,-0.9,0.2,129.5
188548,-26.46,-34.83,13.45,45.77,-1.2,0.3,127.4
188598,-26.91,-33.94,14.80,45.77,-1.0,0.0,128.6
188648,-28.11,-34.98,14.35,47.11,-1.1,0.4,128.9
188698,-27.96,-33.94,13.75,46.07,-0.8,-0.0,129.6
188748,-27.21,-32.44,13.75,44.52,-0.7,0.1,130.1
188798,-27.66,-33.94,13.75,45.89,-0.8,0.3,129.3
188848,-26.91,-33.94,14.20,45.58,-0.7,0.1,128.5
188898,-27.81,-32.74,15.10,45.53,-1.3,0.6,130.5
188948,-26.91,-32.44,14.50,44.57,-1.0,0.3,129.8
188998,-26.01,-33.49,14.65,44.86,-0.9,0.1,128.0
189048,-26.76,-33.79,15.10,45.67,-1.1,0.7,128.4
189098,-26.76,-33.49,13.60,44.97,-0.8,0.2,128.7
189148,-27.21,-32.14,14.20,44.44,-1.2,0.1,130.5
189198,-27.81,-34.24,14.65,46.48,-1.1,0.1,129.3
189248,-27.21,-32.44,13.45,44.43,-1.0,0.1,130.2
189298,-27.81,-34.98,13.60,46.71,-1.0,0.3,128.6
189348,-27.36,-33.04,14.65,45.33,-1.0,0.4,129.8
189398,-28.85,-33.49,14.35,46.48,-1.0,0.2,130.9
189448,-27.06,-33.04,13.60,44.82,-0.8,0.3,129.4
189498,-27.66,-33.19,12.71,45.03,-0.7,0.2,129.9
189548,-26.91,-33.94,13.75,45.44,-0.8,0.4,128.5
189598,-27.36,-33.04,14.35,45.23,-1.0,0.2,129.8
189648,-27.36,-33.49,14.65,45.66,-0.8,0.3,129.3
189698,-26.01,-33.79,13.31,44.67,-0.8,0.4,127.6
189748,-27.06,-34.98,15.10,46.73,-0.9,0.5,127.8
189798,-27.36,-33.49,15.40,45.90,-1.0,0.5,129.3
189848,-26.46,-36.63,14.50,47.46,-0.7,0.2,125.9
189898,-27.21,-35.13,15.25,46.98,-0.9,0.3,127.9
189948,-26.76,-33.79,13.90,45.29,-1.0,0.5,128.5
189998,-26.46,-33.64,14.80,45.29,-0.9,0.0,128.4
190048,-27.21,-34.83,14.50,46.52,-0.8,0.2,128.1
190099,-27.66,-33.94,13.01,45.67,-1.0,0.2,129.3
190149,-27.36,-34.24,12.11,45.47,-0.8,0.2,128.7
190199,-27.81,-31.84,13.90,44.50,-1.1,0.4,131.3
190249,-27.81,-33.49,16.15,46.43,-0.7,0.4,129.8
190299,-28.11,-33.79,12.86,45.79,-0.9,0.3,129.9
190349,-26.31,-32.29,12.56,43.51,-0.7,0.0,129.3
190399,-26.76,-32.29,13.90,44.18,-0.9,0.3,129.8
190449,-26.91,-33.19,14.50,45.12,-0.6,0.7,129.0
190499,-26.16,-32.89,13.75,44.22,-1.3,0.4,128.7
190549,-27.36,-32.74,13.60,44.78,-0.9,0.4,130.0
190599,-28.55,-32.29,13.60,45.20,-1.2,0.4,131.6
190649,-26.91,-34.83,12.71,45.81,-1.0,0.3,127.8
190699,-26.76,-33.04,14.35,44.87,-0.8,0.1,129.2
190749,-25.56,-33.49,14.35,44.51,-0.8,0.5,127.4
190799,-26.16,-33.19,15.25,44.93,-1.1,0.4,128.4
190849,-27.36,-33.79,12.56,45.25,-0.7,0.4,129.1
190899,-26.91,-33.64,13.75,45.22,-0.9,0.6,128.7
190949,-26.31,-33.79,13.60,44.93,-1.0,0.3,128.0
