1310,0.04102,-0.02783,1.01538,-0.00533,-0.03396,0.10639,12.26,-39.32,60.55
1311,0.00635,-0.04663,1.00610,-0.00386,-0.04980,0.05766,12.26,-39.32,60.55
1312,-0.01123,-0.01416,1.01245,-0.00173,0.16552,0.21532,11.36,-38.72,59.65
1313,-0.00781,-0.00024,1.01978,-0.00240,-0.00626,0.18629,11.96,-39.17,59.65
1314,0.00610,-0.01099,1.01392,-0.00293,-0.07710,0.06432,12.26,-37.82,60.55
1315,0.00195,-0.02783,1.01636,-0.01052,-0.05180,0.03875,12.41,-38.72,59.35
1316,0.00806,-0.00977,1.01514,-0.01092,-0.04541,0.03702,12.41,-38.72,59.35
1317,0.01196,-0.01416,1.01538,-0.00080,-0.02850,0.02250,11.66,-38.72,59.35
1318,0.02368,0.01270,1.00977,-0.00186,0.22171,0.10493,12.56,-37.82,60.55
1319,-0.01440,-0.01758,1.01025,0.00080,0.05060,0.07976,13.16,-39.47,61.15
1320,-0.01563,-0.01587,1.01172,-0.01305,-0.05206,0.01891,13.16,-39.47,61.15
1321,0.00684,-0.01733,1.01440,-0.01465,-0.06511,0.02344,11.96,-39.47,59.35
1322,0.04028,-0.02710,1.01196,0.00466,0.04021,0.07470,11.06,-38.12,59.50
1323,-0.02051,-0.02979,1.01172,-0.00613,0.09707,0.07577,12.56,-38.57,60.25
1324,-0.01587,0.01147,1.01904,-0.01398,-0.03742,0.03529,12.26,-38.12,59.50
1325,0.01099,-0.01807,1.01074,-0.00573,-0.02969,0.04447,12.26,-38.12,59.50
1326,0.03174,-0.00879,1.00684,0.00093,-0.05300,0.06884,11.66,-38.42,59.65
1327,-0.22192,0.00928,0.95752,-0.09907,0.30879,0.20679,12.71,-39.17,61.15
1328,0.00928,-0.00122,1.01099,-0.01491,0.01039,0.04408,12.41,-38.72,60.40
1329,0.01245,-0.05054,1.04761,0.00559,-0.01811,0.06032,11.96,-39.17,60.70
1330,-0.02295,-0.02588,1.01880,-0.00280,0.00546,0.05579,11.96,-38.42,59.65
1331,-0.02856,-0.01929,1.00342,0.04447,-0.04927,0.02610,11.51,-39.32,60.55
1332,-0.04858,-0.03662,0.99927,0.05100,-0.11105,0.07071,12.41,-38.42,59.65
1333,-0.09692,-0.03027,0.97729,0.05340,-0.06498,0.10147,11.81,-38.57,58.75
1334,-0.00830,-0.01025,1.01978,-0.00839,-0.05872,0.10493,11.81,-38.57,58.75
1335,0.00293,-0.01123,1.01514,0.01611,-0.09907,0.12810,12.56,-39.02,60.55
1336,0.00244,-0.01953,1.01001,-0.00426,-0.03475,0.07204,12.71,-37.67,60.55
1337,0.00317,-0.02173,1.01782,-0.01238,0.02410,0.10133,13.45,-37.97,59.95
1338,0.01660,-0.01294,1.01416,-0.02277,0.09108,0.14394,13.45,-37.97,59.95
1339,-0.00684,-0.01221,1.02490,-0.06578,0.23649,0.18030,13.45,-37.97,59.95
1340,-0.00171,-0.01831,1.03052,-0.04834,0.05579,0.05579,13.45,-38.72,59.35
1341,-0.00659,-0.01807,1.01147,-0.04834,0.02983,0.05766,13.45,-38.42,59.65
1342,-0.00439,-0.02344,1.01099,-0.04314,0.01638,0.04274,13.45,-38.42,59.65
1343,-0.00757,-0.03711,1.02368,-0.02983,0.00373,0.07963,13.45,-38.42,59.65
1344,-0.00757,-0.02075,1.00366,-0.03582,0.00479,0.08189,13.60,-37.38,60.25
1345,0.01074,-0.03760,0.95337,-0.05806,0.00173,0.18509,12.26,-38.12,59.80
1346,-0.01978,-0.02734,1.00854,-0.04394,0.00679,0.10093,13.01,-39.02,60.25
1347,0.00806,0.02441,1.03540,0.01092,-0.01065,0.04434,13.01,-39.02,60.25
1348,-0.01294,-0.02808,1.00488,-0.03449,0.01065,0.04208,12.71,-39.17,58.90
1349,-0.05127,-0.10596,1.08105,-0.05220,0.05806,0.05832,12.26,-38.57,59.05
1350,0.00513,-0.00684,1.02588,0.08695,-0.01212,0.03076,13.16,-39.92,59.95
1351,-0.01172,-0.03687,1.00562,0.00360,-0.00413,0.09601,13.16,-39.92,59.95
1352,-0.00708,-0.11108,0.92261,0.07164,-0.01585,0.15939,12.71,-38.42,59.95
1353,0.03564,0.00781,1.02734,0.06645,-0.02290,0.24368,12.71,-39.47,60.40
1354,-0.01514,-0.05347,1.01465,0.03595,-0.01425,0.24315,13.45,-38.42,58.90
1355,-0.01123,-0.03223,1.01367,0.01252,0.00173,0.32158,13.45,-37.97,60.40
1356,-0.01196,-0.03345,1.01465,0.01731,-0.00666,0.38789,13.45,-37.97,60.40
